,gw,team,opponent_team,player,position,price,play_proba,was_home,season,minutes,xG,xGA,npxG,npxGA
1699,33,Wolverhampton Wanderers,Arsenal,Leonardo_Campana,4,4.5,1.0,True,1920,90.0,54.22398100000001,37.389273900000006,51.179312,34.9610539
1700,34,Arsenal,Leicester City,Laurent_Koscielny,2,5.0,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1701,34,Arsenal,Leicester City,Héctor_Bellerín,2,5.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1702,34,Arsenal,Leicester City,Carl_Jenkinson,2,4.5,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1703,34,Arsenal,Leicester City,Nacho_Monreal,2,5.0,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1704,34,Arsenal,Leicester City,Calum_Chambers,2,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1705,34,Arsenal,Leicester City,Mesut_Özil,3,7.0,0.75,True,1920,67.5,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1706,34,Arsenal,Leicester City,Mohamed_Elneny,3,4.2,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1707,34,Arsenal,Leicester City,Granit_Xhaka,3,5.1,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1708,34,Arsenal,Leicester City,Henrikh_Mkhitaryan,3,6.7,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1709,34,Arsenal,Leicester City,Cédric_Soares,2,4.8,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1710,34,Arsenal,Leicester City,Rob_Holding,2,4.4,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1711,34,Arsenal,Leicester City,Shkodran_Mustafi,2,5.1,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1712,34,Arsenal,Leicester City,David_Luiz Moreira Marinho,2,5.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1713,34,Arsenal,Leicester City,Ainsley_Maitland-Niles,2,4.5,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1714,34,Arsenal,Leicester City,Matt_Macey,1,4.0,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1715,34,Arsenal,Leicester City,Sead_Kolasinac,2,5.2,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1716,34,Arsenal,Leicester City,Alexandre_Lacazette,4,9.2,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1717,34,Arsenal,Leicester City,Reiss_Nelson,3,5.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1718,34,Arsenal,Leicester City,Edward_Nketiah,4,4.4,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1719,34,Arsenal,Leicester City,Konstantinos_Mavropanos,2,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1720,34,Arsenal,Leicester City,Pierre-Emerick_Aubameyang,4,10.9,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1721,34,Arsenal,Leicester City,Joseph_Willock,3,4.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1722,34,Arsenal,Leicester City,Bernd_Leno,1,4.8,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1723,34,Arsenal,Leicester City,Sokratis_Papastathopoulos,2,4.8,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1724,34,Arsenal,Leicester City,Lucas_Torreira,3,4.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1725,34,Arsenal,Leicester City,Matteo_Guendouzi,3,4.1,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1726,34,Arsenal,Leicester City,Emiliano_Martínez,1,4.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1727,34,Arsenal,Leicester City,Zech_Medley,2,4.0,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1728,34,Arsenal,Leicester City,Bukayo_Saka,3,4.7,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1729,34,Arsenal,Leicester City,Daniel_Ceballos Fernández,3,5.2,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1730,34,Arsenal,Leicester City,Nicolas_Pépé,3,8.9,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1731,34,Arsenal,Leicester City,Gabriel Teodoro_Martinelli Silva,4,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1732,34,Arsenal,Leicester City,Kieran_Tierney,2,5.3,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1733,34,Arsenal,Leicester City,Emile_Smith Rowe,3,4.3,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1734,34,Arsenal,Leicester City,Tyreece_John-Jules,4,4.4,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1735,34,Arsenal,Leicester City,Pablo_Marí,2,4.4,0.0,True,1920,0.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1736,34,Arsenal,Leicester City,Matthew_Smith,2,4.0,1.0,True,1920,90.0,50.82221799999999,57.25226600000001,48.53879799999999,51.00759600000001
1737,34,Aston Villa,Manchester United,Tyrone_Mings,2,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1738,34,Aston Villa,Manchester United,Tom_Heaton,1,4.3,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1739,34,Aston Villa,Manchester United,Daniel_Drinkwater,3,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1740,34,Aston Villa,Manchester United,Matt_Targett,2,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1741,34,Aston Villa,Manchester United,Neil_Taylor,2,4.2,0.75,True,1920,67.5,45.08898899999999,71.595382,42.652501,66.88436700000001
1742,34,Aston Villa,Manchester United,James_Chester,2,4.2,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1743,34,Aston Villa,Manchester United,Kortney_Hause,2,4.4,0.75,True,1920,67.5,45.08898899999999,71.595382,42.652501,66.88436700000001
1744,34,Aston Villa,Manchester United,Ahmed_El Mohamady,2,4.1,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1745,34,Aston Villa,Manchester United,Jonathan_Kodjia,4,5.4,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1746,34,Aston Villa,Manchester United,Ørjan_Nyland,1,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1747,34,Aston Villa,Manchester United,Conor_Hourihane,3,5.7,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1748,34,Aston Villa,Manchester United,Jack_Grealish,3,6.0,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1749,34,Aston Villa,Manchester United,Anwar_El Ghazi,3,5.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1750,34,Aston Villa,Manchester United,John_McGinn,3,5.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1751,34,Aston Villa,Manchester United,Andre_Green,3,4.8,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1752,34,Aston Villa,Manchester United,Birkir_Bjarnason,3,4.5,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1753,34,Aston Villa,Manchester United,Keinan_Davis,3,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1754,34,Aston Villa,Manchester United,Henri_Lansbury,3,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1755,34,Aston Villa,Manchester United,José Ignacio_Peleteiro Romallo,3,5.7,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1756,34,Aston Villa,Manchester United,Wesley_Moraes,4,5.4,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1757,34,Aston Villa,Manchester United,Jed_Steer,1,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1758,34,Aston Villa,Manchester United,Ezri_Konsa Ngoyo,2,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1759,34,Aston Villa,Manchester United,Bjorn_Engels,2,4.3,0.25,True,1920,22.5,45.08898899999999,71.595382,42.652501,66.88436700000001
1760,34,Aston Villa,Manchester United,Frédéric_Guilbert,2,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1761,34,Aston Villa,Manchester United,Mahmoud Ahmed_Ibrahim Hassan,3,5.2,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1762,34,Aston Villa,Manchester United,Douglas Luiz_Soares de Paulo,3,4.3,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1763,34,Aston Villa,Manchester United,Lovre_Kalinic,1,4.2,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1764,34,Aston Villa,Manchester United,Marvelous_Nakamba,3,4.4,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1765,34,Aston Villa,Manchester United,Indiana_Vassilev,3,4.5,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1766,34,Aston Villa,Manchester United,José_Reina,1,4.2,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1767,34,Aston Villa,Manchester United,Mbwana_Samatta,4,5.2,1.0,True,1920,90.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1768,34,Aston Villa,Manchester United,Borja_González Tomás,4,5.3,0.0,True,1920,0.0,45.08898899999999,71.595382,42.652501,66.88436700000001
1769,34,Bournemouth,Tottenham Hotspur,Artur_Boruc,1,4.2,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1770,34,Bournemouth,Tottenham Hotspur,Simon_Francis,2,4.3,0.25,True,1920,22.5,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1771,34,Bournemouth,Tottenham Hotspur,Steve_Cook,2,5.0,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1772,34,Bournemouth,Tottenham Hotspur,Charlie_Daniels,2,4.2,0.0,True,1920,0.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1773,34,Bournemouth,Tottenham Hotspur,Adam_Smith,2,4.3,0.0,True,1920,0.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1774,34,Bournemouth,Tottenham Hotspur,Nathan_Aké,2,4.8,0.25,True,1920,22.5,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1775,34,Bournemouth,Tottenham Hotspur,Andrew_Surman,3,4.7,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1776,34,Bournemouth,Tottenham Hotspur,Junior_Stanislas,3,5.8,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1777,34,Bournemouth,Tottenham Hotspur,Dan_Gosling,3,4.8,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1778,34,Bournemouth,Tottenham Hotspur,Jordon_Ibe,3,4.6,0.0,True,1920,0.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1779,34,Bournemouth,Tottenham Hotspur,Lewis_Cook,3,5.0,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1780,34,Bournemouth,Tottenham Hotspur,Joshua_King,4,6.1,0.75,True,1920,67.5,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1781,34,Bournemouth,Tottenham Hotspur,Callum_Wilson,4,7.4,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1782,34,Bournemouth,Tottenham Hotspur,Asmir_Begovic,1,4.2,0.0,True,1920,0.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1783,34,Bournemouth,Tottenham Hotspur,Ryan_Fraser,3,6.8,0.0,True,1920,0.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1784,34,Bournemouth,Tottenham Hotspur,Dominic_Solanke,4,5.1,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1785,34,Bournemouth,Tottenham Hotspur,Harry_Wilson,3,5.7,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1786,34,Bournemouth,Tottenham Hotspur,Aaron_Ramsdale,1,4.5,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1787,34,Bournemouth,Tottenham Hotspur,Sam_Surridge,4,4.3,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1788,34,Bournemouth,Tottenham Hotspur,Jack_Simpson,2,3.9,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1789,34,Bournemouth,Tottenham Hotspur,Philip_Billing,3,4.9,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1790,34,Bournemouth,Tottenham Hotspur,David_Brooks,3,6.1,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1791,34,Bournemouth,Tottenham Hotspur,Diego_Rico,2,4.2,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1792,34,Bournemouth,Tottenham Hotspur,Jefferson_Lerma,3,4.8,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1793,34,Bournemouth,Tottenham Hotspur,Chris_Mepham,2,4.3,0.75,True,1920,67.5,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1794,34,Bournemouth,Tottenham Hotspur,Mark_Travers,1,4.2,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1795,34,Bournemouth,Tottenham Hotspur,Lloyd_Kelly,2,4.4,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1796,34,Bournemouth,Tottenham Hotspur,Jack_Stacey,2,4.3,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1797,34,Bournemouth,Tottenham Hotspur,Arnaut_Danjuma Groeneveld,3,5.8,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1798,34,Bournemouth,Tottenham Hotspur,Christian_Saydee,3,4.5,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1799,34,Bournemouth,Tottenham Hotspur,Gavin_Kilkenny,3,4.5,1.0,True,1920,90.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1800,34,Bournemouth,Tottenham Hotspur,Mihai-Alexandru_Dobre,3,4.4,0.0,True,1920,0.0,44.6710449,63.29434499999999,41.6264589,58.727336999999984
1801,34,Brighton and Hove Albion,Liverpool,Mathew_Ryan,1,4.7,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1802,34,Brighton and Hove Albion,Liverpool,Lewis_Dunk,2,4.8,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1803,34,Brighton and Hove Albion,Liverpool,Shane_Duffy,2,4.8,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1804,34,Brighton and Hove Albion,Liverpool,Gaëtan_Bong,2,4.2,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1805,34,Brighton and Hove Albion,Liverpool,Anthony_Knockaert,3,5.3,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1806,34,Brighton and Hove Albion,Liverpool,Dale_Stephens,3,4.4,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1807,34,Brighton and Hove Albion,Liverpool,Beram_Kayal,3,4.3,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1808,34,Brighton and Hove Albion,Liverpool,Solomon_March,3,4.6,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1809,34,Brighton and Hove Albion,Liverpool,Pascal_Groß,3,6.2,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1810,34,Brighton and Hove Albion,Liverpool,Glenn_Murray,4,5.4,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1811,34,Brighton and Hove Albion,Liverpool,Davy_Pröpper,3,4.8,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1812,34,Brighton and Hove Albion,Liverpool,José Heriberto_Izquierdo Mena,3,5.4,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1813,34,Brighton and Hove Albion,Liverpool,Ezequiel_Schelotto,2,4.0,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1814,34,Brighton and Hove Albion,Liverpool,Jürgen_Locadia,4,5.2,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1815,34,Brighton and Hove Albion,Liverpool,Aaron_Mooy,3,4.7,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1816,34,Brighton and Hove Albion,Liverpool,Leon_Balogun,2,4.3,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1817,34,Brighton and Hove Albion,Liverpool,Florin_Andone,4,4.7,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1818,34,Brighton and Hove Albion,Liverpool,David_Button,1,3.9,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1819,34,Brighton and Hove Albion,Liverpool,Bernardo_Fernandes da Silva Junior,2,4.3,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1820,34,Brighton and Hove Albion,Liverpool,Yves_Bissouma,3,5.0,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1821,34,Brighton and Hove Albion,Liverpool,Alireza_Jahanbakhsh,3,5.8,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1822,34,Brighton and Hove Albion,Liverpool,Martín_Montoya,2,4.3,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1823,34,Brighton and Hove Albion,Liverpool,Dan_Burn,2,4.5,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1824,34,Brighton and Hove Albion,Liverpool,Matthew_Clarke,2,4.3,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1825,34,Brighton and Hove Albion,Liverpool,Leandro_Trossard,3,5.8,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1826,34,Brighton and Hove Albion,Liverpool,Adam_Webster,2,4.4,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1827,34,Brighton and Hove Albion,Liverpool,Neal_Maupay,4,5.7,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1828,34,Brighton and Hove Albion,Liverpool,Aaron_Connolly,4,4.2,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1829,34,Brighton and Hove Albion,Liverpool,Tudor_Baluta,2,4.0,0.0,True,1920,0.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1830,34,Brighton and Hove Albion,Liverpool,Steven_Alzate,3,4.4,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1831,34,Brighton and Hove Albion,Liverpool,Tariq_Lamptey,2,4.0,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1832,34,Brighton and Hove Albion,Liverpool,Alexis_Mac Allister,3,5.5,1.0,True,1920,90.0,47.42406100000001,60.41584899999999,45.90173000000002,58.89350899999999
1833,34,Crystal Palace,Chelsea,Gary_Cahill,2,4.4,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1834,34,Crystal Palace,Chelsea,Wayne_Hennessey,1,4.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1835,34,Crystal Palace,Chelsea,James_Tomkins,2,5.0,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1836,34,Crystal Palace,Chelsea,Scott_Dann,2,4.3,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1837,34,Crystal Palace,Chelsea,Joel_Ward,2,4.3,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1838,34,Crystal Palace,Chelsea,Martin_Kelly,2,4.1,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1839,34,Crystal Palace,Chelsea,Wilfried_Zaha,3,6.6,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1840,34,Crystal Palace,Chelsea,James_McArthur,3,5.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1841,34,Crystal Palace,Chelsea,Andros_Townsend,3,5.6,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1842,34,Crystal Palace,Chelsea,Connor_Wickham,4,4.3,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1843,34,Crystal Palace,Chelsea,James_McCarthy,3,4.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1844,34,Crystal Palace,Chelsea,Jeffrey_Schlupp,3,5.4,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1845,34,Crystal Palace,Chelsea,Mamadou_Sakho,2,5.0,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1846,34,Crystal Palace,Chelsea,Christian_Benteke,4,5.7,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1847,34,Crystal Palace,Chelsea,Patrick_van Aanholt,2,5.6,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1848,34,Crystal Palace,Chelsea,Cheikhou_Kouyaté,3,4.9,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1849,34,Crystal Palace,Chelsea,Luke_Dreher,3,4.3,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1850,34,Crystal Palace,Chelsea,Jordan_Ayew,4,5.1,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1851,34,Crystal Palace,Chelsea,Luka_Milivojevic,3,6.7,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1852,34,Crystal Palace,Chelsea,Jairo_Riedewald,3,4.5,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1853,34,Crystal Palace,Chelsea,Nya_Kirby,3,4.5,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1854,34,Crystal Palace,Chelsea,James_Daly,4,4.5,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1855,34,Crystal Palace,Chelsea,Víctor_Camarasa,3,4.5,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1856,34,Crystal Palace,Chelsea,Vicente_Guaita,1,4.9,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1857,34,Crystal Palace,Chelsea,Max_Meyer,3,5.2,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1858,34,Crystal Palace,Chelsea,Sam_Woods,2,3.9,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1859,34,Crystal Palace,Chelsea,Nikola_Tavares,2,4.0,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1860,34,Crystal Palace,Chelsea,Stephen_Henderson,1,4.0,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1861,34,Crystal Palace,Chelsea,Tyrick_Mitchell,2,4.0,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1862,34,Crystal Palace,Chelsea,Brandon_Pierrick,3,4.5,1.0,True,1920,90.0,34.447955500000006,57.392237,32.1644455,56.631067
1863,34,Crystal Palace,Chelsea,Giovanni_McGregor,3,4.5,0.0,True,1920,0.0,34.447955500000006,57.392237,32.1644455,56.631067
1864,34,Everton,Southampton,Theo_Walcott,3,6.2,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1865,34,Everton,Southampton,Alex_Iwobi,3,5.6,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1866,34,Everton,Southampton,Michael_Keane,2,5.2,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1867,34,Everton,Southampton,Maarten_Stekelenburg,1,3.9,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1868,34,Everton,Southampton,Leighton_Baines,2,4.9,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1869,34,Everton,Southampton,Seamus_Coleman,2,5.3,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1870,34,Everton,Southampton,Oumar_Niasse,4,4.5,0.0,True,1920,0.0,53.710143,49.21162200000001,52.948976,46.167031
1871,34,Everton,Southampton,Fabian_Delph,2,5.3,0.0,True,1920,0.0,53.710143,49.21162200000001,52.948976,46.167031
1872,34,Everton,Southampton,Morgan_Schneiderlin,3,4.4,0.0,True,1920,0.0,53.710143,49.21162200000001,52.948976,46.167031
1873,34,Everton,Southampton,Jordan_Pickford,1,5.2,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1874,34,Everton,Southampton,Gylfi_Sigurdsson,3,7.3,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1875,34,Everton,Southampton,Idrissa_Gueye,3,5.0,0.0,True,1920,0.0,53.710143,49.21162200000001,52.948976,46.167031
1876,34,Everton,Southampton,Mason_Holgate,2,4.3,0.75,True,1920,67.5,53.710143,49.21162200000001,52.948976,46.167031
1877,34,Everton,Southampton,Tom_Davies,3,5.3,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1878,34,Everton,Southampton,Dominic_Calvert-Lewin,4,6.3,1.0,True,1920,90.0,53.710143,49.21162200000001,52.948976,46.167031
1879,34,Everton,Southampton,Ademola_Lookman,3,5.0,0.0,True,1920,0.0,53.710143,49.21162200000001,52.948976,46.167031
